,Tax,lpxC RepID,murA RepID,score,prob,full_id
2248,Helicobacter ganmani TaxID=60246,A0A3D8IAC1_9HELI,A0A3D8III1_9HELI,0.28319297113921493,0.934372861033558,UniRef100_A0A3D8III1/1-420_UniRef100_A0A3D8IAC1/1-286
2249,Acidovorax anthurii TaxID=78229,A0A328ZKG4_9BURK,A0A328Z2Q2_9BURK,0.2827041638083756,0.9229707820488648,UniRef100_A0A328Z2Q2/1-435_UniRef100_A0A328ZKG4/1-303
2250,Acinetobacter pittii ANC 4050 TaxID=1217691,R8YAB2_ACIPI,R8YIC3_ACIPI,0.2826555123901926,0.9218440958522189,UniRef100_R8YIC3/1-417_UniRef100_R8YAB2/1-297
2251,Acinetobacter calcoaceticus/baumannii complex TaxID=909768,A0A334NUV6_ACIBA,A0A333YJ09_ACIBA,0.2826555123901926,0.9218440958522189,UniRef100_A0A333YJ09/1-417_UniRef100_A0A334NUV6/1-297
2252,Acinetobacter calcoaceticus TaxID=471,A0A446ZEW8_ACICA,A0A0A8XMN7_ACICA,0.2826555123901926,0.9218440958522189,UniRef100_A0A0A8XMN7/1-417_UniRef100_A0A446ZEW8/1-297
2253,Acinetobacter sp. NIPH 542 TaxID=1217688,N9S7P0_9GAMM,N9QL25_9GAMM,0.2826555123901926,0.9218440958522189,UniRef100_N9QL25/1-417_UniRef100_N9S7P0/1-297
2254,Acinetobacter baumannii TaxID=470,UPI0013C5972F,A0A506JYD3_ACIBA,0.2826555123901926,0.9218440958522189,UniRef100_A0A506JYD3/1-417_UniRef100_UPI0013C5972F/1-297
2255,Acinetobacter baumannii (strain SDF) TaxID=509170,LPXC_ACIBS,B0VV24_ACIBS,0.2826555123901926,0.9218440958522189,UniRef100_B0VV24/1-417_UniRef100_B0VNZ3/1-297
2256,Alphaproteobacteria bacterium MarineAlpha9_Bin3 TaxID=2013098,A0A2S6QTL7_9PROT,A0A2S6QN82_9PROT,0.28250037296675146,0.918261140983901,UniRef100_A0A2S6QN82/1-417_UniRef100_A0A2S6QTL7/13-296
2257,Vibrio aerogenes CECT 7868 TaxID=1216006,A0A1M5WRJ3_9VIBR,A0A1M5XHI7_9VIBR,0.28219352615997195,0.9112182996861883,UniRef100_A0A1M5XHI7/1-417_UniRef100_A0A1M5WRJ3/1-300
2258,Pelagivirga sediminicola TaxID=2170575,A0A2T7GC14_9RHOB,A0A2T7G509_9RHOB,0.2820794323924929,0.9086143449921081,UniRef100_A0A2T7G509/1-419_UniRef100_A0A2T7GC14/2-287
2259,Rouxiella badensis TaxID=1646377,A0A1X0WKJ0_9GAMM,A0A1X0WJR4_9GAMM,0.2816596830962226,0.8991027560129118,UniRef100_A0A1X0WJR4/1-416_UniRef100_A0A1X0WKJ0/1-300
2260,Serratia sp. M24T3 TaxID=932213,I0QYW8_9GAMM,I0QZE3_9GAMM,0.2816596830962226,0.8991027560129118,UniRef100_I0QZE3/1-416_UniRef100_I0QYW8/1-300
2261,Helicobacter sp. MIT 05-5294 TaxID=1548150,A0A4U8SGY1_9HELI,A0A4U8SHV0_9HELI,0.2816591749433428,0.899091305968856,UniRef100_A0A4U8SHV0/1-419_UniRef100_A0A4U8SGY1/1-286
2262,Helicobacter sp. 11S02596-1 TaxID=1476194,A0A268TER2_9HELI,A0A268TIK1_9HELI,0.2812520752195269,0.8899682071665683,UniRef100_A0A268TIK1/1-418_UniRef100_A0A268TER2/1-288
2263,Acinetobacter sp. 323-1 TaxID=2715164,A0A6G8RRV7_9GAMM,A0A6G8RTE3_9GAMM,0.28115177614381537,0.8877357515029255,UniRef100_A0A6G8RTE3/1-417_UniRef100_A0A6G8RRV7/1-297
2264,Palleronia marisminoris TaxID=315423,A0A1Y5RRA9_9RHOB,A0A1Y5TGF1_9RHOB,0.2804949884302914,0.8732643059368154,UniRef100_A0A1Y5TGF1/1-419_UniRef100_A0A1Y5RRA9/2-286
2265,Comamonas aquatica DA1877 TaxID=1457173,A0A014QDD6_9BURK,A0A014QCN5_9BURK,0.2802108475007117,0.86708207782875,UniRef100_A0A014QCN5/1-420_UniRef100_A0A014QDD6/1-303
2266,Comamonas aquatica TaxID=225991,A0A1B2D635_9BURK,A0A1B2D6N2_9BURK,0.2802108475007117,0.86708207782875,UniRef100_A0A1B2D6N2/1-420_UniRef100_A0A1B2D635/1-303
2267,Lampropedia aestuarii TaxID=2562762,A0A4S5BSR3_9BURK,A0A4S5BX87_9BURK,0.2798337995482143,0.85895065299454,UniRef100_A0A4S5BX87/7-427_UniRef100_A0A4S5BSR3/3-302
2268,Rhizobium sp. SEMIA4064 TaxID=2127048,A0A2T3GQH7_9RHIZ,A0A2T3GN76_9RHIZ,0.27949820431967964,0.8517818503961092,UniRef100_A0A2T3GN76/1-428_UniRef100_A0A2T3GQH7/9-299
2269,Rhizobium sp. P44RR-XXIV TaxID=1921145,A0A4T3F993_9RHIZ,A0A4T3FMT2_9RHIZ,0.27949820431967964,0.8517818503961092,UniRef100_A0A4T3FMT2/1-428_UniRef100_A0A4T3F993/9-298
2270,Rhizobium sp. AC27/96 TaxID=1841653,A0A1B9RT40_9RHIZ,A0A1B9RZ51_9RHIZ,0.27949820431967964,0.8517818503961092,UniRef100_A0A1B9RZ51/1-428_UniRef100_A0A1B9RT40/9-298
2271,Extensimonas vulgaris TaxID=1031594,A0A369AQZ3_9BURK,A0A369AEN9_9BURK,0.2794925707275979,0.8516620567598249,UniRef100_A0A369AEN9/1-423_UniRef100_A0A369AQZ3/1-303
2272,Helicobacter sp. 13S00477-4 TaxID=1905759,A0A268U3K6_9HELI,A0A268U0Y7_9HELI,0.2792664911830798,0.8468695201738508,UniRef100_A0A268U0Y7/1-419_UniRef100_A0A268U3K6/1-285
2273,Chitinimonas arctica TaxID=2594795,A0A516SF13_9BURK,A0A516SEA2_9BURK,0.27925462112762034,0.8466186925355169,UniRef100_A0A516SEA2/1-415_UniRef100_A0A516SF13/1-299
2274,Candidatus Marinimicrobia bacterium TaxID=2026760,A0A2E3ZZ38_9BACT,A0A2E5Y1W1_9BACT,0.27923894533887506,0.8462875673525555,UniRef100_A0A2E5Y1W1/1-418_UniRef100_A0A2E3ZZ38/29-318
2275,Vibrio spartinae TaxID=1918945,A0A1N6M1E6_9VIBR,A0A1N6M220_9VIBR,0.2789872419089079,0.8409896945513219,UniRef100_A0A1N6M220/1-416_UniRef100_A0A1N6M1E6/1-299
2276,Aquabacterium pictum TaxID=2315236,A0A480AR67_9BURK,A0A480ARX0_9BURK,0.2788654235191643,0.8384384151513036,UniRef100_A0A480ARX0/1-424_UniRef100_A0A480AR67/1-305
2277,Ottowia oryzae TaxID=2109914,A0A2S0MAK9_9BURK,A0A2S0MIZ7_9BURK,0.2788070052920375,0.837217885966249,UniRef100_A0A2S0MIZ7/1-433_UniRef100_A0A2S0MAK9/2-302
2278,Ottowia sp. GY511 TaxID=2603274,A0A5C8J5W7_9BURK,A0A5C8J5S0_9BURK,0.2788070052920375,0.837217885966249,UniRef100_A0A5C8J5S0/1-433_UniRef100_A0A5C8J5W7/2-302
2279,Burkholderiales bacterium 68-10 TaxID=1895730,A0A1Q3R768_9BURK,A0A1Q3QZR9_9BURK,0.2788070052920375,0.837217885966249,UniRef100_A0A1Q3QZR9/1-423_UniRef100_A0A1Q3R768/2-302
2280,unclassified Caulobacter TaxID=2648921,A0A257WXD4_9CAUL,A0A258IPW5_9CAUL,0.27867655898444355,0.8344993400282956,UniRef100_A0A258IPW5/1-421_UniRef100_A0A257WXD4/8-289
2281,Rhodoferax saidenbachensis TaxID=1484693,A0A1P8KDN8_9BURK,A0A1P8KDE2_9BURK,0.27816790678116377,0.823988810601826,UniRef100_A0A1P8KDE2/1-420_UniRef100_A0A1P8KDN8/1-303
2282,bacterium ADurb.Bin236 TaxID=1866925,A0A1V5V9V7_9BACT,A0A1V5V0D4_9BACT,0.27795594051713124,0.8196507798574849,UniRef100_A0A1V5V0D4/10-420_UniRef100_A0A1V5V9V7/5-270
2283,Legionella geestiana TaxID=45065,A0A0W0TUC3_9GAMM,A0A0W0TRT3_9GAMM,0.27788789211081166,0.8182633160551198,UniRef100_A0A0W0TRT3/1-419_UniRef100_A0A0W0TUC3/1-291
2284,Acidovorax cavernicola TaxID=1675792,A0A3A1WHE1_9BURK,A0A3A1VPX3_9BURK,0.2778756612788129,0.8180142039729039,UniRef100_A0A3A1VPX3/1-420_UniRef100_A0A3A1WHE1/1-303
2285,Simplicispira sp. 125 TaxID=2135643,A0A2U1CBC1_9BURK,A0A2U1C7I4_9BURK,0.2776041910983622,0.8125058809243281,UniRef100_A0A2U1C7I4/1-422_UniRef100_A0A2U1CBC1/2-303
2286,Thauera terpenica 58Eu TaxID=1348657,T0AQZ4_9RHOO,T0AR90_9RHOO,0.2773842290043831,0.80807183269174,UniRef100_T0AR90/1-415_UniRef100_T0AQZ4/1-292
2287,Rhodovulum sp. ES.010 TaxID=1882821,A0A1N6ICC9_9RHOB,A0A1N6KEC2_9RHOB,0.2773661286919378,0.807708118295199,UniRef100_A0A1N6KEC2/1-419_UniRef100_A0A1N6ICC9/2-284
2288,Rickettsia asiatica TaxID=238800,A0A510G6S7_9RICK,A0A510G7Y9_9RICK,0.2771446881815791,0.8032725797212457,UniRef100_A0A510G7Y9/1-419_UniRef100_A0A510G6S7/4-288
2289,Loktanella atrilutea TaxID=366533,A0A1M5B6R2_9RHOB,A0A1M4WWA5_9RHOB,0.27664434164762497,0.7933462485000423,UniRef100_A0A1M4WWA5/1-419_UniRef100_A0A1M5B6R2/2-286
2290,Helicobacter sp. CLO-3 TaxID=211,A0A1B8J960_9HELI,A0A1B8J7J7_9HELI,0.27652114327065647,0.7909223439304153,UniRef100_A0A1B8J7J7/1-425_UniRef100_A0A1B8J960/1-288
2291,Alishewanella TaxID=111142,J2IJB3_9ALTE,I9DS25_9ALTE,0.2761813219403848,0.7842774607883952,UniRef100_I9DS25/1-416_UniRef100_J2IJB3/17-315
2292,Porphyromonas sp. COT-239 OH1446 TaxID=1515613,A0A0A2E3Y7_9PORP,A0A0A2DZJ7_9PORP,0.2759291977272369,0.7793860753987285,UniRef100_A0A0A2DZJ7/1-434_UniRef100_A0A0A2E3Y7/1-306
2293,Acidovorax sp. 16-35-5 TaxID=2743470,A0A6N1X1E3_9BURK,A0A6N1X8V8_9BURK,0.27555336500518024,0.7721552477997877,UniRef100_A0A6N1X8V8/1-420_UniRef100_A0A6N1X1E3/1-304
2294,Variovorax sp. BK119 TaxID=2512129,A0A4Q7SQ37_9BURK,A0A4Q7SPS3_9BURK,0.27553740644361824,0.7718498088074076,UniRef100_A0A4Q7SPS3/1-420_UniRef100_A0A4Q7SQ37/26-325
2295,Rhizobium sp. NFR17 TaxID=1566260,A0A329B130_9RHIZ,A0A329ASM7_9RHIZ,0.2754976909709512,0.7710902362167136,UniRef100_A0A329ASM7/1-428_UniRef100_A0A329B130/9-298
2296,Rhizobium hainanense TaxID=52131,A0A1C3U017_9RHIZ,A0A1C3UCE4_9RHIZ,0.2754976909709512,0.7710902362167136,UniRef100_A0A1C3UCE4/1-428_UniRef100_A0A1C3U017/9-296
2297,Rhizobium TaxID=379,A0A0M3GII8_9RHIZ,N6UBJ1_9RHIZ,0.2754976909709512,0.7710902362167136,UniRef100_N6UBJ1/19-446_UniRef100_A0A0M3GII8/9-298
2298,Rhizobium sp. JAB6 TaxID=2127050,A0A2T3E858_9RHIZ,A0A2T3EAJ2_9RHIZ,0.2754976909709512,0.7710902362167136,UniRef100_A0A2T3EAJ2/1-428_UniRef100_A0A2T3E858/9-297
2299,Rhizobium sp. 60-20 TaxID=1895819,A0A1M3QF00_9RHIZ,A0A1M3Q727_9RHIZ,0.2754976909709512,0.7710902362167136,UniRef100_A0A1M3Q727/1-428_UniRef100_A0A1M3QF00/9-296
2300,Rhizobium multihospitium TaxID=410764,A0A1C3VB78_9RHIZ,A0A1C3VS31_9RHIZ,0.2754976909709512,0.7710902362167136,UniRef100_A0A1C3VS31/1-428_UniRef100_A0A1C3VB78/9-296
2301,Rhizobium sp. CCGE532 TaxID=2364272,A0A387GPS3_9RHIZ,A0A387GVL4_9RHIZ,0.2754976909709512,0.7710902362167136,UniRef100_A0A387GVL4/1-428_UniRef100_A0A387GPS3/9-299
2302,Rhizobium miluonense TaxID=411945,A0A1C3WJ11_9RHIZ,A0A1C3WB98_9RHIZ,0.2754976909709512,0.7710902362167136,UniRef100_A0A1C3WB98/1-428_UniRef100_A0A1C3WJ11/9-300
2303,Rhizobium sp. RU20A TaxID=1907412,A0A1N6QVU1_9RHIZ,A0A1N6TZ82_9RHIZ,0.2754976909709512,0.7710902362167136,UniRef100_A0A1N6TZ82/7-434_UniRef100_A0A1N6QVU1/9-295
2304,Azospirillum thiophilum TaxID=528244,A0A0F2L060_9PROT,A0A0F2KVZ8_9PROT,0.27531121766514843,0.7675345629719486,UniRef100_A0A0F2KVZ8/1-425_UniRef100_A0A0F2L060/3-285
2305,Bdellovibrionales bacterium GWB1_55_8 TaxID=1797386,A0A1F3T5Q6_9PROT,A0A1F3SVN0_9PROT,0.2752707745603402,0.7667657150905736,UniRef100_A0A1F3SVN0/1-417_UniRef100_A0A1F3T5Q6/3-290
2306,unclassified Limnohabitans TaxID=2626134,A0A315BZL5_9BURK,A0A315C3E8_9BURK,0.2751772915944457,0.7649917046590622,UniRef100_A0A315C3E8/1-420_UniRef100_A0A315BZL5/2-301
2307,Gallionellales bacterium RIFCSPLOWO2_12_FULL_59_22 TaxID=1798257,A0A1G0ECN2_9PROT,A0A1G0EHT7_9PROT,0.27498457313049585,0.7613483859953922,UniRef100_A0A1G0EHT7/1-421_UniRef100_A0A1G0ECN2/1-293
2308,Bergeriella denitrificans TaxID=494,A0A378UIJ8_BERDE,A0A378UIY4_BERDE,0.27490185655187815,0.7597903475414124,UniRef100_A0A378UIY4/1-415_UniRef100_A0A378UIJ8/3-299
2309,Betaproteobacteria bacterium HGW-Betaproteobacteria-14 TaxID=2013705,A0A2N2TTU2_9PROT,A0A2N2TP72_9PROT,0.2747239575255662,0.7564510321319224,UniRef100_A0A2N2TP72/1-416_UniRef100_A0A2N2TTU2/1-297
2310,Leptothrix cholodnii (strain ATCC 51168 / LMG 8142 / SP-6) TaxID=395495,B1XYR9_LEPCP,MURA_LEPCP,0.27452862076461315,0.7528025073687643,UniRef100_B1XX71/1-420_UniRef100_B1XYR9/1-304
2311,Helicobacter brantae TaxID=375927,A0A3D8J2G2_9HELI,A0A3D8IVU4_9HELI,0.27445660874946043,0.7514622206576076,UniRef100_A0A3D8IVU4/1-419_UniRef100_A0A3D8J2G2/1-285
2312,Acidocella sp. 20-57-95 TaxID=1970301,A0A257Q8L4_9PROT,A0A257Q900_9PROT,0.2742573323776014,0.747766607327404,UniRef100_A0A257Q900/1-418_UniRef100_A0A257Q8L4/18-306
2313,Variovorax sp. DXTD-1 TaxID=2495592,A0A3R9X9K2_9BURK,A0A429WUM6_9BURK,0.27425197733100504,0.7476675663149154,UniRef100_A0A429WUM6/1-424_UniRef100_A0A3R9X9K2/25-323
2314,Variovorax sp. Root318D1 TaxID=1736513,A0A0Q6N349_9BURK,A0A0Q6N583_9BURK,0.27425197733100504,0.7476675663149154,UniRef100_A0A0Q6N583/1-424_UniRef100_A0A0Q6N349/25-323
2315,Variovorax sp. OV700 TaxID=1882826,UPI000B18D673,A0A1G8PNX2_9BURK,0.27425197733100504,0.7476675663149154,UniRef100_A0A1G8PNX2/1-424_UniRef100_UPI000B18D673/1-301
2316,Variovorax paradoxus (strain S110) TaxID=543728,LPXC_VARPS,MURA_VARPS,0.27425197733100504,0.7476675663149154,UniRef100_C5CQI8/1-424_UniRef100_C5CNG0/1-301
2317,Variovorax guangxiensis TaxID=1775474,UPI001404C8C6,A0A502DVT7_9BURK,0.27425197733100504,0.7476675663149154,UniRef100_A0A502DVT7/1-422_UniRef100_UPI001404C8C6/1-301
2318,Variovorax paradoxus B4 TaxID=1246301,T1X6C2_VARPD,T1X6Y3_VARPD,0.27425197733100504,0.7476675663149154,UniRef100_T1X6Y3/1-424_UniRef100_T1X6C2/25-323
2319,Variovorax sp. KBW07 TaxID=2153358,A0A3N7BPS7_9BURK,A0A3N7CV17_9BURK,0.27425197733100504,0.7476675663149154,UniRef100_A0A3N7CV17/1-424_UniRef100_A0A3N7BPS7/1-301
2320,Paenibacillus sp. 453mf TaxID=1761874,A0A1I6P9I5_9BACL,A0A1I6R9U4_9BACL,0.2742221325170249,0.7471158472057183,UniRef100_A0A1I6R9U4/1-415_UniRef100_A0A1I6P9I5/1-275
2321,Paenibacillus sp. TCA20 TaxID=1499968,A0A069DJ16_9BACL,A0A069DA98_9BACL,0.2742221325170249,0.7471158472057183,UniRef100_A0A069DA98/1-415_UniRef100_A0A069DJ16/2-275
2322,Vibrio quintilis TaxID=1117707,A0A1M7YVK6_9VIBR,A0A1M7YQF3_9VIBR,0.2740591266192496,0.7441101689650284,UniRef100_A0A1M7YQF3/1-417_UniRef100_A0A1M7YVK6/1-300
2323,Lysobacter sp. HDW10 TaxID=2714936,A0A6G7YUG1_9GAMM,A0A6G7YU82_9GAMM,0.27374079055152833,0.7382776595996392,UniRef100_A0A6G7YU82/1-424_UniRef100_A0A6G7YUG1/2-295
2324,Neisseria sp. 10009 TaxID=1853277,A0A3N4MM38_9NEIS,A0A3N4MSG9_9NEIS,0.27353804640006274,0.7345885719548281,UniRef100_A0A3N4MSG9/1-415_UniRef100_A0A3N4MM38/3-299
2325,Aquabacterium sp. SJQ9 TaxID=2493092,A0A3R8TRP1_9BURK,A0A426VE14_9BURK,0.27337151899700984,0.731573260254028,UniRef100_A0A426VE14/1-430_UniRef100_A0A3R8TRP1/1-304
2326,Aquabacterium sp. KMB7 TaxID=2528630,A0A4Q9GYB7_9BURK,A0A4Q9H2G7_9BURK,0.27337151899700984,0.731573260254028,UniRef100_A0A4Q9H2G7/1-434_UniRef100_A0A4Q9GYB7/1-304
2327,Aquabacterium olei TaxID=1296669,A0A2U8FN62_9BURK,A0A2U8FPA9_9BURK,0.27337151899700984,0.731573260254028,UniRef100_A0A2U8FPA9/1-430_UniRef100_A0A2U8FN62/1-304
2328,Hyphomicrobium sp. GJ21 TaxID=113574,A0A218PSX1_9RHIZ,A0A218PUR7_9RHIZ,0.27291549142682925,0.7233836993616511,UniRef100_A0A218PUR7/1-427_UniRef100_A0A218PSX1/9-297
2329,Hyphomonadaceae bacterium TaxID=2026748,A0A354TW56_9RHOB,A0A352CA15_9RHOB,0.27266891978797503,0.7189966440892086,UniRef100_A0A352CA15/1-419_UniRef100_A0A354TW56/7-296
2330,Zoogloeaceae bacteirum Par-f-2 TaxID=2080469,A0A2S0QZS6_9RHOO,A0A2S0R039_9RHOO,0.27214700588956475,0.7098044749117248,UniRef100_A0A2S0R039/1-417_UniRef100_A0A2S0QZS6/1-298
2331,Diaphorobacter sp. JS3050 TaxID=2735554,A0A6M6IDN0_9BURK,A0A6M6I7X1_9BURK,0.27186722680926323,0.7049288511450225,UniRef100_A0A6M6I7X1/1-439_UniRef100_A0A6M6IDN0/1-303
2332,Diaphorobacter sp. J5-51 TaxID=680496,A0A0J0UKT4_9BURK,A0A0J0UNV0_9BURK,0.27186722680926323,0.7049288511450225,UniRef100_A0A0J0UNV0/1-439_UniRef100_A0A0J0UKT4/1-303
2333,Acidovorax sp. (strain JS42) TaxID=232721,LPXC_ACISJ,A1W427_ACISJ,0.27186722680926323,0.7049288511450225,UniRef100_A1W427/11-449_UniRef100_A1WBZ9/1-304
2334,Rhodoferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118) TaxID=338969,LPXC_RHOFT,MURA_RHOFT,0.27186722680926323,0.7049288511450225,UniRef100_Q21U98/1-420_UniRef100_Q21SY0/1-302
2335,Snowella sp. TaxID=2164131,A0A2W7BUG6_9CYAN,A0A2W7BPE0_9CYAN,0.27182062226347625,0.704120184310125,UniRef100_A0A2W7BPE0/11-426_UniRef100_A0A2W7BUG6/3-271
2336,Chitinimonas sp. BJB300 TaxID=1559339,A0A2G3K7M7_9BURK,A0A2G3K0E5_9BURK,0.2716912722098641,0.7018809535915658,UniRef100_A0A2G3K0E5/1-415_UniRef100_A0A2G3K7M7/1-298
2337,Agrobacterium TaxID=357,F7U874_RHIRD,A0A546Z7K3_AGRRH,0.271673952745914,0.7015817097433671,UniRef100_A0A546Z7K3/1-428_UniRef100_F7U874/9-298
2338,Rhodosalinus sediminis TaxID=1940533,A0A3D9BZI3_9RHOB,A0A3D9BMX7_9RHOB,0.27161267201881856,0.7005240061811959,UniRef100_A0A3D9BMX7/1-420_UniRef100_A0A3D9BZI3/2-287
2339,Bordetella ansorpii TaxID=288768,A0A157S6A2_9BORD,A0A157S815_9BORD,0.27141329227015376,0.6970945371476485,UniRef100_A0A157S815/1-416_UniRef100_A0A157S6A2/2-302
2340,Rickettsia typhi (strain ATCC VR-144 / Wilmington) TaxID=257363,LPXC_RICTY,MURA_RICTY,0.27105198986828327,0.6909256926621778,UniRef100_Q68WF7/1-419_UniRef100_Q68XB5/1-286
2341,Hydrogenophaga TaxID=47420,A0A4P6WWK0_HYDPS,A0A1L1PN58_HYDIT,0.27096646529389545,0.6894740429308255,UniRef100_A0A1L1PN58/1-425_UniRef100_A0A4P6WWK0/2-302
2342,Helicobacter sp. 12S02634-8 TaxID=1476199,A0A268TRZ5_9HELI,A0A268TTX4_9HELI,0.2706325196195394,0.6838370786745112,UniRef100_A0A268TTX4/1-419_UniRef100_A0A268TRZ5/1-286
2343,Orbus hercynius TaxID=593135,A0A495RI18_9GAMM,A0A495RBP0_9GAMM,0.2705909196520224,0.6831383470251386,UniRef100_A0A495RBP0/1-416_UniRef100_A0A495RI18/7-301
2344,Symploca sp. SIO3C6 TaxID=2607803,A0A6P0KAC4_9CYAN,A0A6P0K4S1_9CYAN,0.27038052509306,0.6796161812552324,UniRef100_A0A6P0K4S1/33-449_UniRef100_A0A6P0KAC4/2-294
2345,Azospirillum sp. 51_20 TaxID=1896972,A0A1Q6UH00_9PROT,A0A1Q6UEG5_9PROT,0.2701614638644969,0.6759696258785031,UniRef100_A0A1Q6UEG5/1-426_UniRef100_A0A1Q6UH00/2-283
2346,Hyphomonas atlantica TaxID=1280948,A0A353YIY5_9RHOB,A0A059E1L6_9RHOB,0.27007022277393844,0.6744569994309625,UniRef100_A0A059E1L6/1-420_UniRef100_A0A353YIY5/8-294
2347,Hyphomonas sp. L-53-1-40 TaxID=1207058,UPI00054ED642,A0A059EF92_9RHOB,0.27007022277393844,0.6744569994309625,UniRef100_A0A059EF92/1-420_UniRef100_UPI00054ED642/8-294
2348,Methylobacterium gnaphalii TaxID=1010610,A0A512JL14_9RHIZ,A0A512JGL4_9RHIZ,0.2700558011929388,0.6742182460748231,UniRef100_A0A512JGL4/1-427_UniRef100_A0A512JL14/22-312
2349,Gallionellales bacterium RIFCSPLOWO2_02_60_31 TaxID=1798253,A0A1G0D6R1_9PROT,A0A1G0DMQ6_9PROT,0.26999653095845133,0.6732379624793786,UniRef100_A0A1G0DMQ6/1-415_UniRef100_A0A1G0D6R1/1-293
2350,Burkholderiaceae bacterium TaxID=2030806,A0A5C8B347_9BURK,A0A5C7QU31_9BURK,0.26977077676565386,0.6695181483173951,UniRef100_A0A5C7QU31/1-415_UniRef100_A0A5C8B347/1-302
2351,Methylibium TaxID=316612,A2SCZ1_METPP,A2SE02_METPP,0.26959784474456683,0.6666836204699841,UniRef100_A2SE02/10-433_UniRef100_A2SCZ1/1-305
2352,Methylibium sp. Root1272 TaxID=1736441,A0A0Q7D0D0_9BURK,A0A0Q7CZS4_9BURK,0.26959784474456683,0.6666836204699841,UniRef100_A0A0Q7CZS4/1-424_UniRef100_A0A0Q7D0D0/1-305
2353,filamentous cyanobacterium CCP5 TaxID=2107701,A0A2P8WJX1_9CYAN,A0A2P8WJ67_9CYAN,0.26957169082015753,0.666256054032295,UniRef100_A0A2P8WJ67/21-436_UniRef100_A0A2P8WJX1/19-290
2354,Maliponia aquimaris TaxID=1673631,A0A238KL61_9RHOB,A0A238KMM6_9RHOB,0.2694218158721924,0.6638115550399679,UniRef100_A0A238KMM6/1-420_UniRef100_A0A238KL61/2-289
2355,Helicobacter valdiviensis TaxID=1458358,A0A2W6MXE4_9HELI,A0A2W6PQE5_9HELI,0.26931504625827074,0.6620759873410227,UniRef100_A0A2W6PQE5/1-419_UniRef100_A0A2W6MXE4/2-288
2356,Kingella TaxID=32257,C4GM44_9NEIS,C4GMB9_9NEIS,0.2691534299374325,0.659458131535585,UniRef100_C4GMB9/1-418_UniRef100_C4GM44/1-299
2357,Comamonas sp. AG1104 TaxID=2183900,A0A370ER08_9BURK,A0A370EU90_9BURK,0.26897709365948685,0.6566145112078506,UniRef100_A0A370EU90/1-421_UniRef100_A0A370ER08/1-302
2358,Comamonas sp. TaxID=34028,A0A5N7WIU3_COMSP,A0A5N7WMR9_COMSP,0.26897709365948685,0.6566145112078506,UniRef100_A0A5N7WMR9/1-421_UniRef100_A0A5N7WIU3/1-302
2359,Comamonas TaxID=283,A0A096F917_COMTE,A0A076PNM9_COMTE,0.26897709365948685,0.6566145112078506,UniRef100_A0A076PNM9/1-421_UniRef100_A0A096F917/1-302
2360,Micavibrio sp. TMED27 TaxID=1986607,A0A1Z8PYC2_9PROT,A0A1Z8Q2U7_9PROT,0.268734355646302,0.6527215977566451,UniRef100_A0A1Z8Q2U7/27-445_UniRef100_A0A1Z8PYC2/2-284
2361,Celerinatantimonas diazotrophica TaxID=412034,A0A4R1K4M9_9GAMM,A0A4R1KEY2_9GAMM,0.26873022748623043,0.6526556069854683,UniRef100_A0A4R1KEY2/1-417_UniRef100_A0A4R1K4M9/3-301
2362,Leptolyngbya sp. SIO3F4 TaxID=2607780,A0A6I5PP83_9CYAN,A0A6I5P4M4_9CYAN,0.26863102248171344,0.6510719158782807,UniRef100_A0A6I5P4M4/19-435_UniRef100_A0A6I5PP83/8-276
2363,Comamonas terrigena TaxID=32013,A0A2A7V1A9_COMTR,A0A2A7USQ3_COMTR,0.2685587300802581,0.6499204513914537,UniRef100_A0A2A7USQ3/1-421_UniRef100_A0A2A7V1A9/1-302
2364,Lysobacter lycopersici TaxID=1324796,A0A516V7L8_9GAMM,A0A516V4P1_9GAMM,0.2683110609068535,0.6459921523423676,UniRef100_A0A516V4P1/1-417_UniRef100_A0A516V7L8/4-296
2365,Acidovorax sp. MR-S7 TaxID=1268622,A0A0A1VJT6_9BURK,A0A0A1VIP6_9BURK,0.268223759252578,0.6446135369461025,UniRef100_A0A0A1VIP6/1-435_UniRef100_A0A0A1VJT6/1-303
2366,Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_42_13 TaxID=1798286,A0A1G0HT30_9GAMM,A0A1G0HU69_9GAMM,0.26812913367757574,0.6431228330164589,UniRef100_A0A1G0HU69/1-417_UniRef100_A0A1G0HT30/1-300
2367,Salinarimonadaceae bacterium HL-109 TaxID=1653334,A0A0P7X6X1_9RHIZ,A0A0P7XU05_9RHIZ,0.26801970408996567,0.6414035245215081,UniRef100_A0A0P7XU05/1-427_UniRef100_A0A0P7X6X1/5-296
2368,Enterovibrio nigricans DSM 22720 TaxID=1121868,A0A1T4TX77_9GAMM,A0A1T4TWS7_9GAMM,0.2677035068627447,0.6364632482542641,UniRef100_A0A1T4TWS7/1-415_UniRef100_A0A1T4TX77/1-300
2369,Enterovibrio coralii TaxID=294935,A0A135I3R6_9GAMM,A0A135I3P9_9GAMM,0.2677035068627447,0.6364632482542641,UniRef100_A0A135I3P9/1-415_UniRef100_A0A135I3R6/1-300
